"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"b40450a1a3394a73564792a606739bbe","cs_wg_mon_freq_v1_real1","386CSBG1OZNQZ30R5XTD7JR8E1JQ61","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,28513,0,1,"","",21000,NA,NA,"2019-01-07 14:55:03",32875
"8015d8dacefa10ac40db304b7fdac667","cs_wg_mon_freq_v1_real1","3TPZPLC3M0D628CUMIGQ0BPEZEV3PH","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""May"":""1"",""January"":""0"",""July"":""0"",""February"":""1"",""October"":""1"",""September"":""0"",""April"":""0"",""December"":""0"",""June"":""0"",""March"":""1"",""November"":""1"",""August"":""0""}","{}",31175,NA,NA,"2019-01-07 14:55:09",32876
"7d3aa0b1785e7ab42dc3988994173612","cs_wg_mon_freq_v1_real1","3K4J6M3CXEU09GIGSE5DTAPS4X1AGH","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,4014,15,0,"APRIL","months, days, four",21000,NA,NA,"2019-01-07 14:55:15",32877
"88a8f34348d4fdaa4d1e3fa2031a6e11","cs_wg_mon_freq_v1_real1","3F0BG9B9MPOIC55IFHFZQJU68LJY7A","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,21859,0,1,"November","",21000,NA,NA,"2019-01-07 14:55:26",32878
"10cd9a04436c98040d53f382a60cc92d","cs_wg_mon_freq_v1_real1","3S96KQ6I9M52CS7YWOVMIUCNFU4TD9","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,32668,0,1,"November","",21000,NA,NA,"2019-01-07 14:55:29",32879
"9db07206d155ba1928e1031624af18a0","cs_wg_mon_freq_v1_real1","3N4BPTXIO8TPQBSXOA7JR3TFIH8UKE","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""May"":""0"",""September"":""0"",""April"":""1"",""August"":""0"",""December"":""0"",""October"":""0"",""March"":""1"",""February"":""1"",""June"":""1"",""January"":""0"",""July"":""1"",""November"":""0""}","{}",3186,NA,NA,"2019-01-07 14:55:34",32880
"3724ea9a612262054ebd5b38d90a52a5","cs_wg_mon_freq_v1_real1","3X66WABAJWJ0PVJVJZQ362BMYN9G3R","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""March"":""1"",""September"":""1"",""October"":""1"",""August"":""0"",""April"":""1"",""February"":""1"",""May"":""0"",""November"":""1"",""July"":""1"",""December"":""1"",""June"":""1"",""January"":""1""}","{}",11548,NA,NA,"2019-01-07 14:55:35",32881
"31e4ec4062d7f85a7bcef34a89398573","cs_wg_mon_freq_v1_real1","3B3WTRP3DB3WP3041T6OVBK7OWD29A","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""October"":""1"",""June"":""1"",""May"":""0"",""November"":""1"",""December"":""1"",""March"":""1"",""July"":""1"",""February"":""1"",""January"":""1"",""April"":""1"",""September"":""1"",""August"":""1""}","{}",33750,NA,NA,"2019-01-07 14:55:45",32882
"7d3aa0b1785e7ab42dc3988994173612","cs_wg_mon_freq_v1_real1","3K4J6M3CXEU09GIGSE5DTAPS4X1AGH","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""October"":""0"",""August"":""0"",""March"":""1"",""May"":""1"",""September"":""0"",""December"":""0"",""January"":""1"",""April"":""0"",""June"":""0"",""February"":""0"",""November"":""1"",""July"":""0""}","{}",2131,NA,NA,"2019-01-07 14:55:58",32883
"2f1490f6ee4b4c457b2d26b7218a1a02","cs_wg_mon_freq_v1_real1","30LB5CDZNCB4ZKF3Q4W9PBTL61HZ02","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""May"":""1"",""June"":""1"",""April"":""1"",""January"":""0"",""February"":""1"",""December"":""0"",""October"":""0"",""November"":""0"",""March"":""1"",""July"":""1"",""September"":""0"",""August"":""1""}","{}",33079,NA,NA,"2019-01-07 14:56:10",32884
"98733b252e59f9b7aa0803909f2283d9","cs_wg_mon_freq_v1_real1","34BBWHLWHACBCKREJ718WBZZBTUWI4","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,56795,0,1,"December","",21000,NA,NA,"2019-01-07 14:56:11",32885
"b58c0040a0d2db026cd823f81da6c05d","cs_wg_mon_freq_v1_real1","31QNSG6A5RU3XZE02DH5R664F6I787","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,26791,0,1,"September","",21000,NA,NA,"2019-01-07 14:56:35",32886
"a52376d97cf39f0be1a6178716b82be9","cs_wg_mon_freq_v1_real1","33LK57MYLT640TZFZ6FTZHZ41T0ZSP","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""October"":""1"",""December"":""0"",""August"":""0"",""February"":""0"",""May"":""0"",""June"":""0"",""January"":""0"",""March"":""0"",""April"":""0"",""September"":""0"",""July"":""0"",""November"":""0""}","{}",16662,NA,NA,"2019-01-07 14:56:36",32887
"1720be07194550c65daf863267bebe78","cs_wg_mon_freq_v1_real1","3HSYG7LRBJZBNFNLUW3HLGKHGQBKK8","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,54061,0,1,"November","",21000,NA,NA,"2019-01-07 14:56:40",32888
"0d584690ff941a3df84739b262ff26ef","cs_wg_mon_freq_v1_real1","3180JW2OT4DDUCW05OZZIC1M4BGJ5N","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,63589,0,1,"May","",21000,NA,NA,"2019-01-07 14:56:47",32889
"88a8f34348d4fdaa4d1e3fa2031a6e11","cs_wg_mon_freq_v1_real1","3F0BG9B9MPOIC55IFHFZQJU68LJY7A","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""January"":""1"",""October"":""1"",""November"":""0"",""February"":""1"",""July"":""1"",""March"":""1"",""June"":""1"",""August"":""1"",""December"":""1"",""September"":""1"",""April"":""1"",""May"":""1""}","{}",27963,NA,NA,"2019-01-07 14:56:53",32890
"b40450a1a3394a73564792a606739bbe","cs_wg_mon_freq_v1_real1","386CSBG1OZNQZ30R5XTD7JR8E1JQ61","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""August"":""0"",""January"":""1"",""April"":""1"",""June"":""1"",""May"":""1"",""July"":""1"",""September"":""1"",""December"":""1"",""October"":""0"",""November"":""0"",""February"":""1"",""March"":""1""}","{}",37286,NA,NA,"2019-01-07 14:56:56",32891
"98733b252e59f9b7aa0803909f2283d9","cs_wg_mon_freq_v1_real1","34BBWHLWHACBCKREJ718WBZZBTUWI4","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""June"":""1"",""July"":""1"",""November"":""1"",""December"":""0"",""April"":""1"",""February"":""0"",""March"":""1"",""October"":""1"",""September"":""1"",""January"":""1"",""May"":""1"",""August"":""1""}","{}",6462,NA,NA,"2019-01-07 14:57:26",32892
"10cd9a04436c98040d53f382a60cc92d","cs_wg_mon_freq_v1_real1","3S96KQ6I9M52CS7YWOVMIUCNFU4TD9","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""June"":""1"",""April"":""1"",""December"":""0"",""May"":""1"",""January"":""0"",""February"":""0"",""October"":""1"",""March"":""1"",""September"":""0"",""July"":""1"",""August"":""1"",""November"":""0""}","{}",54181,NA,NA,"2019-01-07 14:57:29",32893
"399b2c8618f4416c8b3aecf638e9ed50","cs_wg_mon_freq_v1_real1","3VA45EW49NOS75MEKEPSNI5RRPKO1S","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,46938,26,0,"January","",21000,NA,NA,"2019-01-07 14:57:33",32894
"b58c0040a0d2db026cd823f81da6c05d","cs_wg_mon_freq_v1_real1","31QNSG6A5RU3XZE02DH5R664F6I787","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""July"":""1"",""December"":""0"",""April"":""1"",""September"":""0"",""June"":""1"",""January"":""0"",""February"":""0"",""August"":""0"",""March"":""1"",""October"":""1"",""November"":""1"",""May"":""1""}","{}",4865,NA,NA,"2019-01-07 14:57:45",32895
"a0415cfb430a81a956d08e1101d9da4f","cs_wg_mon_freq_v1_real1","35LDD5557A56D3NOF8GX0TCL5V5MKE","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,84776,0,1,"January","",21000,NA,NA,"2019-01-07 14:57:49",32896
"2bcf71d919e1e21a75863fec16fb941f","cs_wg_mon_freq_v1_real1","3R5F3LQFV2LP217MSPYKFCP344XZOS","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,35309,0,1,"may","",21000,NA,NA,"2019-01-07 14:57:56",32897
"d5896cd2a84ce9097f5de2ec8ae63293","cs_wg_mon_freq_v1_real1","3U5NZHP4LR3LWGJT135S45QOIJCPH9","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,41233,0,1,"","",21000,NA,NA,"2019-01-07 14:57:58",32898
"cb686dc53c3723328ab97809bc411b70","cs_wg_mon_freq_v1_real1","3LRLIPTPEQA5B2EZI5QSR2HLBEHAKJ","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,27396,0,1,"May","",21000,NA,NA,"2019-01-07 14:58:09",32899
"cd01db61eb1cfb8c868feed3ad5ca47c","cs_wg_mon_freq_v1_real1","35DR22AR5DLBBHEL89Q7UOBH1D4X3Z","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"15",0,29013,0,1,"","",21000,NA,NA,"2019-01-07 14:58:13",32900
"1720be07194550c65daf863267bebe78","cs_wg_mon_freq_v1_real1","3HSYG7LRBJZBNFNLUW3HLGKHGQBKK8","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""November"":""0"",""October"":""1"",""August"":""1"",""March"":""1"",""April"":""1"",""July"":""0"",""June"":""0"",""January"":""0"",""May"":""1"",""December"":""1"",""September"":""0"",""February"":""0""}","{}",38272,NA,NA,"2019-01-07 14:58:22",32901
"9b3ebc3ae31c9ff5b774d9e4408a7c8c","cs_wg_mon_freq_v1_real1","35L9RVQFCOJYOLRPIP4MEBDNQ04UHA","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,35988,0,1,"May","",21000,NA,NA,"2019-01-07 14:58:36",32902
"0d584690ff941a3df84739b262ff26ef","cs_wg_mon_freq_v1_real1","3180JW2OT4DDUCW05OZZIC1M4BGJ5N","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""August"":""1"",""April"":""1"",""November"":""0"",""July"":""1"",""June"":""1"",""May"":""0"",""October"":""0"",""December"":""1"",""September"":""1"",""March"":""1"",""January"":""1"",""February"":""1""}","{}",37669,NA,NA,"2019-01-07 14:58:45",32903
"a6e4b82698b90855cb9ef59bf0824f04","cs_wg_mon_freq_v1_real1","3QBD8R3Z21K9Z4JX7W8ULGCU39UO45","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,49387,26,0,"december
november
march
april
may
june
july","",21000,NA,NA,"2019-01-07 14:58:49",32904
"399b2c8618f4416c8b3aecf638e9ed50","cs_wg_mon_freq_v1_real1","3VA45EW49NOS75MEKEPSNI5RRPKO1S","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""May"":""1"",""December"":""0"",""October"":""1"",""September"":""1"",""July"":""1"",""February"":""1"",""June"":""1"",""April"":""1"",""August"":""1"",""March"":""1"",""January"":""0"",""November"":""1""}","{}",22202,NA,NA,"2019-01-07 14:59:17",32905
"d5896cd2a84ce9097f5de2ec8ae63293","cs_wg_mon_freq_v1_real1","3U5NZHP4LR3LWGJT135S45QOIJCPH9","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""January"":""0"",""August"":""0"",""September"":""0"",""November"":""0"",""October"":""0"",""May"":""1"",""February"":""1"",""April"":""1"",""June"":""1"",""July"":""1"",""December"":""0"",""March"":""1""}","{}",4361,NA,NA,"2019-01-07 14:59:24",32906
"cd01db61eb1cfb8c868feed3ad5ca47c","cs_wg_mon_freq_v1_real1","35DR22AR5DLBBHEL89Q7UOBH1D4X3Z","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""January"":""1"",""October"":""0"",""September"":""0"",""June"":""1"",""February"":""1"",""July"":""1"",""December"":""1"",""August"":""1"",""May"":""0"",""November"":""0"",""April"":""1"",""March"":""1""}","{}",10083,NA,NA,"2019-01-07 14:59:26",32907
"a0415cfb430a81a956d08e1101d9da4f","cs_wg_mon_freq_v1_real1","35LDD5557A56D3NOF8GX0TCL5V5MKE","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""January"":""0"",""April"":""1"",""August"":""1"",""July"":""1"",""February"":""0"",""June"":""1"",""October"":""0"",""March"":""1"",""November"":""0"",""December"":""1"",""September"":""1"",""May"":""1""}","{}",39032,NA,NA,"2019-01-07 14:59:32",32908
"0e6e70a6a111960664cd820ffbd39d31","cs_wg_mon_freq_v1_real1","3BDCF01OGXVHRQUKJBG99OC735OLY6","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,33749,0,1,"November","",21000,NA,NA,"2019-01-07 14:59:32",32909
"020fb4c9b0f6c80b5b9ed8f2d4dcf353","cs_wg_mon_freq_v1_real1","3JNQLM5FT4NRQ51DQQ9E0KB2OQU2L7","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,30094,0,1,"March","",21000,NA,NA,"2019-01-07 14:59:43",32910
"f837aba9f9d37ce5a5091643298fba39","cs_wg_mon_freq_v1_real1","3L4PIM1GQTHSUOPXOVD5V0L69XDYR9","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,48875,0,1,"November","",21000,NA,NA,"2019-01-07 15:00:01",32911
"cb686dc53c3723328ab97809bc411b70","cs_wg_mon_freq_v1_real1","3LRLIPTPEQA5B2EZI5QSR2HLBEHAKJ","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""September"":""1"",""January"":""0"",""July"":""1"",""December"":""1"",""March"":""0"",""April"":""0"",""May"":""0"",""February"":""1"",""August"":""1"",""June"":""1"",""October"":""1"",""November"":""1""}","{}",52643,NA,NA,"2019-01-07 15:00:05",32912
"724cc1446dbe589f32b6a07a3f4a48a2","cs_wg_mon_freq_v1_real1","3PS7W85Z8Z3Q92UHK8QKWYTXO9R9TA","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"15",0,62298,0,1,"december","december",21000,NA,NA,"2019-01-07 15:00:11",32913
"f1b2fefd0454716031d2a0878aedd5d9","cs_wg_mon_freq_v1_real1","3WT783CTPBISBE73W69QYUOJONTCB3","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,34841,0,1,"May","",21000,NA,NA,"2019-01-07 15:00:15",32914
"a6e4b82698b90855cb9ef59bf0824f04","cs_wg_mon_freq_v1_real1","3QBD8R3Z21K9Z4JX7W8ULGCU39UO45","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""April"":""1"",""November"":""1"",""February"":""1"",""March"":""0"",""September"":""1"",""December"":""0"",""May"":""0"",""August"":""1"",""June"":""0"",""October"":""1"",""January"":""0"",""July"":""0""}","{}",21345,NA,NA,"2019-01-07 15:00:19",32915
"1fd032ce96536e0154652f70648e4d8a","cs_wg_mon_freq_v1_real1","36W0OB37HWFFAKLZOC3UV3S2SIKZH5","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,47456,0,1,"November","",21000,NA,NA,"2019-01-07 15:00:28",32916
"9b3ebc3ae31c9ff5b774d9e4408a7c8c","cs_wg_mon_freq_v1_real1","35L9RVQFCOJYOLRPIP4MEBDNQ04UHA","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""October"":""1"",""July"":""1"",""December"":""1"",""January"":""0"",""May"":""0"",""April"":""0"",""August"":""1"",""September"":""0"",""June"":""0"",""November"":""1"",""March"":""0"",""February"":""0""}","{}",48284,NA,NA,"2019-01-07 15:00:31",32917
"2bcf71d919e1e21a75863fec16fb941f","cs_wg_mon_freq_v1_real1","3R5F3LQFV2LP217MSPYKFCP344XZOS","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""June"":""1"",""September"":""1"",""August"":""1"",""October"":""1"",""April"":""0"",""February"":""0"",""January"":""0"",""March"":""0"",""December"":""1"",""May"":""0"",""November"":""1"",""July"":""0""}","{}",65144,NA,NA,"2019-01-07 15:00:32",32918
"231b209a7cd34b54d1abb54c9ea7aab0","cs_wg_mon_freq_v1_real1","3TYCR1GOTCKHWG4PFXISNVL99ZSLZX","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,40192,0,1,"may","may",21000,NA,NA,"2019-01-07 15:00:41",32919
"020fb4c9b0f6c80b5b9ed8f2d4dcf353","cs_wg_mon_freq_v1_real1","3JNQLM5FT4NRQ51DQQ9E0KB2OQU2L7","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""June"":""1"",""November"":""0"",""September"":""0"",""August"":""1"",""February"":""0"",""July"":""1"",""May"":""1"",""April"":""0"",""March"":""0"",""January"":""0"",""December"":""0"",""October"":""1""}","{}",4107,NA,NA,"2019-01-07 15:00:52",32920
"280365ea6fba3c277756fdee52b90977","cs_wg_mon_freq_v1_real1","3A4TN5196KJ22RAPWYJMK5RHJ0YHCO","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,47178,0,1,"March","",21000,NA,NA,"2019-01-07 15:01:07",32921
"f7f2da456318160188d3f7430a737bed","cs_wg_mon_freq_v1_real1","3ZV9H2YQQD8WMH9VY4ULS5XASBYW35","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,27166,0,1,"November","",21000,NA,NA,"2019-01-07 15:01:30",32922
"8b31e2afe6c82a234c910b375c0f9d2d","cs_wg_mon_freq_v1_real1","3HMIGG0U4L7MCJA1PM754JQ1J5PY8X","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,38102,0,1,"June","",21000,NA,NA,"2019-01-07 15:01:46",32923
"1fd032ce96536e0154652f70648e4d8a","cs_wg_mon_freq_v1_real1","36W0OB37HWFFAKLZOC3UV3S2SIKZH5","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""August"":""1"",""December"":""1"",""October"":""1"",""April"":""1"",""May"":""1"",""February"":""1"",""March"":""1"",""July"":""1"",""January"":""1"",""November"":""0"",""September"":""1"",""June"":""1""}","{}",25481,NA,NA,"2019-01-07 15:01:51",32924
"4fb476938bd502282b65fae6920b7500","cs_wg_mon_freq_v1_real1","3RU7GD8VPOUAMPX9CXHR8JXQRUUSPY","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,99106,0,1,"april","april",21000,NA,NA,"2019-01-07 15:01:52",32925
"fa86243db23586206a91080359c74a5e","cs_wg_mon_freq_v1_real1","34Z02EIMISE8D864KC7R3NS4L5WT0H","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,39590,0,1,"may","",21000,NA,NA,"2019-01-07 15:01:52",32926
"f837aba9f9d37ce5a5091643298fba39","cs_wg_mon_freq_v1_real1","3L4PIM1GQTHSUOPXOVD5V0L69XDYR9","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""January"":""1"",""February"":""1"",""November"":""0"",""July"":""1"",""August"":""0"",""April"":""1"",""September"":""0"",""May"":""1"",""March"":""1"",""December"":""1"",""June"":""1"",""October"":""0""}","{}",39914,NA,NA,"2019-01-07 15:01:53",32927
"ed014f94089ae934be735b3268de6b63","cs_wg_mon_freq_v1_real1","3E1QT0TDFPA0MJVWL4L2IVWDTMS8I2","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,98530,26,0,"","FIZZLE",21000,NA,NA,"2019-01-07 15:01:56",32928
"724cc1446dbe589f32b6a07a3f4a48a2","cs_wg_mon_freq_v1_real1","3PS7W85Z8Z3Q92UHK8QKWYTXO9R9TA","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""May"":""1"",""February"":""1"",""March"":""1"",""August"":""1"",""June"":""1"",""April"":""1"",""July"":""1"",""January"":""1"",""December"":""0"",""September"":""1"",""October"":""0"",""November"":""0""}","{}",47165,NA,NA,"2019-01-07 15:01:58",32929
"231b209a7cd34b54d1abb54c9ea7aab0","cs_wg_mon_freq_v1_real1","3TYCR1GOTCKHWG4PFXISNVL99ZSLZX","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""March"":""1"",""February"":""0"",""September"":""0"",""November"":""0"",""June"":""0"",""April"":""1"",""July"":""0"",""October"":""0"",""December"":""1"",""January"":""1"",""August"":""0"",""May"":""0""}","{}",13602,NA,NA,"2019-01-07 15:02:05",32930
"8855ee192a8cd0c97bf4109f97947fec","cs_wg_mon_freq_v1_real1","3RJSC4XJ10V6S6VEJGPT07MQ52B05Y","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,65639,0,1,"December","",21000,NA,NA,"2019-01-07 15:02:09",32931
"fcdc16fe136fdca9f85a878916c1e52e","cs_wg_mon_freq_v1_real1","3VBEN272MK049C4A9ER4EAJYQ37SGU","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,43610,0,1,"May
","",21000,NA,NA,"2019-01-07 15:02:10",32932
"0e6e70a6a111960664cd820ffbd39d31","cs_wg_mon_freq_v1_real1","3BDCF01OGXVHRQUKJBG99OC735OLY6","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""May"":""1"",""August"":""1"",""September"":""1"",""April"":""1"",""February"":""1"",""June"":""1"",""October"":""1"",""March"":""1"",""December"":""0"",""November"":""0"",""January"":""1"",""July"":""1""}","{}",52330,NA,NA,"2019-01-07 15:02:11",32933
"4701eb9332c22deb195f7c26e41605bd","cs_wg_mon_freq_v1_real1","3QECW5O0KH278FS5HID3KIOV2D75TE","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"30",0,23602,0,1,"beg","",21000,NA,NA,"2019-01-07 15:02:29",32934
"d7ee83da8a4aacb455b5b7db67ae3b64","cs_wg_mon_freq_v1_real1","3EG49X351UDA8013RBO51RN1B476XF","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,52574,0,1,"March","",21000,NA,NA,"2019-01-07 15:02:31",32935
"5ae3851163a932e1af5b42f40001440f","cs_wg_mon_freq_v1_real1","37ZHEEHM6WNHW28UQWM90PYTZKQ73F","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,32650,0,1,"November","November",21000,NA,NA,"2019-01-07 15:02:31",32936
