"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"a1fede247b470692a4a6a7c615fe8d30","cs_wg_full_v4_conf_real3","3Z9WI9EOZZPKLPMDOB0K8O4O0KJKHC","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"15",0,4928,26,0,"CATS","",21000,NA,NA,"2018-09-24 14:02:34",25392
"3e5d6cadfcf88b8bf2c7e8c1878dfd9a","cs_wg_full_v4_conf_real3","3FE2ERCCZX9VOX5G5G0IOENO6G3PO6","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,30588,0,1,"may","",21000,NA,NA,"2018-09-24 14:02:56",25393
"a1fede247b470692a4a6a7c615fe8d30","cs_wg_full_v4_conf_real3","3Z9WI9EOZZPKLPMDOB0K8O4O0KJKHC","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""March"":1,""December"":1,""January"":1,""June"":1,""October"":1,""February"":0,""July"":1,""November"":1,""September"":1,""April"":0,""August"":0,""May"":0}","",2628,NA,NA,"2018-09-24 14:03:18",25394
"3e5d6cadfcf88b8bf2c7e8c1878dfd9a","cs_wg_full_v4_conf_real3","3FE2ERCCZX9VOX5G5G0IOENO6G3PO6","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""June"":0,""November"":0,""July"":0,""February"":0,""December"":0,""May"":1,""October"":0,""September"":0,""March"":0,""January"":1,""April"":0,""August"":0}","",2040,NA,NA,"2018-09-24 14:03:40",25395
"c58c93de1093afef84130d799c2f5109","cs_wg_full_v4_conf_real3","3FQ5JJ512LPCVL8OR9VXD81KMWSKNL","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"0",0,35345,0,1,"NOVEMBER","",21000,NA,NA,"2018-09-24 14:04:15",25396
"c34443cbfde4ec7b05e408c8c47662cc","cs_wg_full_v4_conf_real3","3HL8HNGX452GQXCGPOLVFUEV9BUF9F","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"30",0,24714,15,0,"September
","September",21000,NA,NA,"2018-09-24 14:04:34",25397
"acad415d1fb6a7739472eb63d869a0ec","cs_wg_full_v4_conf_real3","3MAOD8E57QBIFL7VQSAM329MI57XNN","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,32714,0,1,"September","",21000,NA,NA,"2018-09-24 14:05:22",25398
"b33dee287257d676152aa478280530e5","cs_wg_full_v4_conf_real3","3BV8HQ2ZZW2YCNTAG1WRHJC2MU9A6M","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,42915,0,1,"November","",21000,NA,NA,"2018-09-24 14:05:30",25399
"c34443cbfde4ec7b05e408c8c47662cc","cs_wg_full_v4_conf_real3","3HL8HNGX452GQXCGPOLVFUEV9BUF9F","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""November"":1,""June"":1,""August"":1,""January"":1,""October"":1,""September"":1,""July"":0,""December"":1,""February"":1,""May"":0,""March"":0,""April"":1}","",5074,NA,NA,"2018-09-24 14:05:33",25400
"a3ab455cea0ee20591a6c44ba7d36101","cs_wg_full_v4_conf_real3","384PI804XS27Y8TPVC21TIWHVXUS0Z","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,72330,0,1,"cave","Cat
Cap",21000,NA,NA,"2018-09-24 14:05:40",25401
"961dfda65bb4399e58410b51aaf75851","cs_wg_full_v4_conf_real3","3Y54SXRO1LMOTUIKIJLBSUGAD5CUTT","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,29348,0,1,"March","",21000,NA,NA,"2018-09-24 14:05:41",25402
"32e0c66e7f464b49eb670d8187b8397d","cs_wg_full_v4_conf_real3","3VHHR074H3IYC6YJW2Q9WBS9BHSL7E","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,47274,0,1,"march","March",21000,NA,NA,"2018-09-24 14:05:49",25403
"33bbd5a3a74691aa134fbc1e732adb4c","cs_wg_full_v4_conf_real3","3G5F9DBFOPYY10GPNFERAXF5GIQHVV","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,29614,0,1,"Nove","",21000,NA,NA,"2018-09-24 14:05:55",25404
"b8deead95cb10c933037b8e21f8bba55","cs_wg_full_v4_conf_real3","379J5II41OHJLLDTJA4F2LKQX4WLE0","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,94802,0,1,"","",21000,NA,NA,"2018-09-24 14:06:32",25405
"b33dee287257d676152aa478280530e5","cs_wg_full_v4_conf_real3","3BV8HQ2ZZW2YCNTAG1WRHJC2MU9A6M","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""August"":0,""May"":0,""February"":1,""June"":0,""April"":0,""December"":1,""January"":0,""March"":0,""October"":1,""July"":0,""September"":1,""November"":1}","",4560,NA,NA,"2018-09-24 14:06:33",25406
"048a74cfc1719d7283d720f7282c8648","cs_wg_full_v4_conf_real3","3WZ36BJEV3H9XV9EIS4GN4OMOK5TBB","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"15",0,13232,0,1,"february","f",21000,NA,NA,"2018-09-24 14:06:37",25407
"f1bb82e05ec9677c1887d7f369b23fd3","cs_wg_full_v4_conf_real3","3CN4LGXD5XPLTINZDJHSN7AVTU64Y5","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,17526,0,1,"May","",21000,NA,NA,"2018-09-24 14:06:40",25408
"d7eda57c200646cb2c27b067f8ee9a88","cs_wg_full_v4_conf_real3","3ON104KXQKXH4DSZYIZ42APFIM64W6","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,21953,0,1,"November","",21000,NA,NA,"2018-09-24 14:06:45",25409
"acad415d1fb6a7739472eb63d869a0ec","cs_wg_full_v4_conf_real3","3MAOD8E57QBIFL7VQSAM329MI57XNN","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""March"":1,""June"":0,""September"":1,""November"":0,""February"":1,""December"":0,""April"":0,""July"":0,""January"":0,""May"":0,""October"":0,""August"":0}","",31447,NA,NA,"2018-09-24 14:06:49",25410
"a3ab455cea0ee20591a6c44ba7d36101","cs_wg_full_v4_conf_real3","384PI804XS27Y8TPVC21TIWHVXUS0Z","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""May"":0,""October"":0,""July"":0,""March"":0,""December"":0,""August"":0,""February"":0,""January"":0,""April"":0,""November"":1,""June"":0,""September"":0}","",19830,NA,NA,"2018-09-24 14:06:55",25411
"32e0c66e7f464b49eb670d8187b8397d","cs_wg_full_v4_conf_real3","3VHHR074H3IYC6YJW2Q9WBS9BHSL7E","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""December"":0,""April"":0,""July"":0,""May"":0,""June"":1,""January"":1,""August"":1,""February"":1,""November"":0,""September"":0,""October"":0,""March"":1}","",13029,NA,NA,"2018-09-24 14:06:56",25412
"35cc0f202132a2cb37403c5ede4bae61","cs_wg_full_v4_conf_real3","3EFE17QCRC6I98ZLTK9MZAVYHEWHSQ","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,43914,0,1,"May","",21000,NA,NA,"2018-09-24 14:07:04",25413
"961dfda65bb4399e58410b51aaf75851","cs_wg_full_v4_conf_real3","3Y54SXRO1LMOTUIKIJLBSUGAD5CUTT","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""December"":0,""April"":1,""August"":0,""October"":0,""July"":1,""September"":1,""June"":1,""February"":1,""March"":1,""May"":0,""January"":1,""November"":0}","",16528,NA,NA,"2018-09-24 14:07:07",25414
"7b298af3f05696ff056f37bf4548eba2","cs_wg_full_v4_conf_real3","30X31N5D63R3ZLR7NEZUIO8U4J6AS8","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,74438,0,1,"November","",21000,NA,NA,"2018-09-24 14:07:12",25415
"33bbd5a3a74691aa134fbc1e732adb4c","cs_wg_full_v4_conf_real3","3G5F9DBFOPYY10GPNFERAXF5GIQHVV","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""February"":0,""October"":0,""November"":1,""January"":0,""March"":0,""July"":0,""December"":0,""June"":0,""September"":0,""May"":0,""April"":0,""August"":0}","",23930,NA,NA,"2018-09-24 14:07:20",25416
"b9b42acdf646de45caf1e11a17ceac08","cs_wg_full_v4_conf_real3","320DUZ38G7NBA9LKMKIQM9SA6V6GJA","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,35491,0,1,"November","November",21000,NA,NA,"2018-09-24 14:07:32",25417
"048a74cfc1719d7283d720f7282c8648","cs_wg_full_v4_conf_real3","3WZ36BJEV3H9XV9EIS4GN4OMOK5TBB","late","choice-set",2,"[]",2,"-1",-1,-1,NA,0,"{""June"":0,""April"":0,""September"":0,""December"":0,""May"":0,""August"":0,""February"":1,""July"":0,""March"":0,""January"":0,""October"":0,""November"":0}","",6855,NA,NA,"2018-09-24 14:07:33",25418
"192d2468b8268624c0e74e69a6f08d13","cs_wg_full_v4_conf_real3","333U7HK6I9G8YPBTKUHIGOPDT3QJD3","late","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,"26",1,40512,0,1,"April","",21000,NA,NA,"2018-09-24 14:07:37",25419
